organization_id,organization_name
31456674,HMS Hotel Management Services International GmbH associated to MARITIM Hotels
31461041,HO CHI MINH CITY TOURISM PROMOTION CENTER
31300616,Hochkönig Tourismus GmbH
31081703,Hochschule Heilbronn University of Applied Sciences
35074315,Hochschule München
31455737,Hochschule Worms Fachbereich Touristik/ Verkehrswesen
31192476,Ferienregion Nationalpark Hohe Tauern GmbH
31260186,Hoi An Express Travel
31460024,Holiday Cilento-Troccoli Gino
31459616,HOLIDAY COMPANY
31195357,Holiday Extras GmbH
31363358,Holiday Home AG
31458503,Holiday Inn & Suites Dubai Science Park
31463874,Holiday Inn Abu Dhabi
31368555,Holiday Inn Pattaya
31458740,Holiday Ireland Hotels
31458065,"Holidaylink DMC Co., LTD."
31461478,Holiday Moments Tourism LLC
20434447,Holiday Planners Co. Ltd
31322147,Holiday Rent RV
31424900,Holidays2Malaga Vacational Rental
31459059,Holidays2 Málaga Vacational Rental
31260831,Holiday Shop Ltd.
31463356,Holiday Travel
31192925,Holiday Villa Hotels & Resorts
31455468,Holipay SRL
31464091,HolistiZen
31456583,Holland Norway Lines
31259049,Home of Business Travel by ITB & VDR
31461983,Home To Africa Tours and Travel
31453664,HomeToGo GmbH
20231980,Hong Kong Tourism Board
31203615,Horas Tours
20405670,Horizon Ethiopia Tour & Travel Plc.
31301277,HORiZONTE Reisen und Freizeit GmbH
31458295,Hoseasons
31412870,Hospitality and Retail Systems Pvt Ltd
31429245,Hotek Hospitality Group
31458911,HOTEL AL THEATRO PALACE
31462007,Hotel am Steinplatz - Autograph Collection visitBerlin Partnerhotel
31276584,Hotel Arctic
31390604,Hotel ARTHEUS CARMELITAS Salamanca
31456923,HOTEL ATRIO DEL MAR
31360732,Hotel Availabilities Ltd
31456299,Hotel Availabilities ΑΕ
31460998,Barahi Hospitality & Leisure
31358407,Hotelbird GmbH
31464603,Hotel Borovi
31461497,Hotel Boutique Villa Lorena
31457229,HotelBrain Group
31456200,AHORN Harz Hotel Braunlage
31460407,Hotel Bristol
31460695,"Hotel Cabaña del Lago, Puerto Varas"
31456308,"Hotel Cabin, hotel Klettur & Hotel Örk"
20304964,Hotel Cala Caterina Hotel Sant'Efis
31459064,Hotel Claude
31464763,Hotel Complex OTRAR
31443355,Noovy
31464319,HOTEL COSMOPOLITAN BOLOGNA
31462147,"Hotel de Rome, a Rocco Forte Hotel visitBerlin Partnerhotel"
31301399,Hotel do Mar Estoril Eden Palácio do Estoril
31460409,Hotel Eden Roc
31459066,Pierre & Vacances
31457355,Hotel Epidamn
31073825,Hoteles Center
31303233,Hoteles Cumbres
31459129,Hoteles Jose Antonio
31462256,Hoteles Kavia
31464940,Hoteles Xcaret
31430726,Hotel Fiesta Resort
31383924,HotelFriend AG
31463643,Hotel Fritz Consulting - Hotelberatung & Marketing
31457923,Hotel Grímsborgir
31098829,Hotelgruppe Budvanska Rivijera
31172065,Hotel Hacienda Guachipelin
31465125,Hotel Ibis Styles Sarajevo
31460539,hoteliga International Sp. z.o.o.
31463097,Hoteli Ilidza
31459068,Hotel Ilunion Alcora
31464130,Hotel Isamar
31326627,hotelkit GmbH
31460697,Hotel Las Majadas
31465015,HOTEL LAS NUBES DE HOLBOX
31459487,Hotel Le Boucan Canot
31459490,Hotel Les Créoles
31455623,Hotellistat GmbH
31457711,HOTEL MADEIRA
31072296,Hotel Madero Buenos Aires
5524107,The Malla Hotel
31303309,Hotel Management Company
31460405,Hotel Margherita
31463092,Hotel Marriott - Courtyard - Lake Hospitality
31459976,Hotel MEDITE LTD / MEDITE SPA RESORT & V
31460401,Hotel Mediteran
31461021,HOTEL MIRAGE
31456818,Hotelmize / Mize
31459853,Hotel Movenpick Mansour Eddahbi Marrakech
31172422,Hotel Ms Maestranza
31226476,HotelNetSolutions GmbH
31385989,Hotel Oderberger visitBerlin Partnerhotel
31051322,Hotel Odjo d'Água
31459074,Hotel Oh Nice Caledonia
31459690,Hotel Parador Nature Resort & Spa
31297831,HotelPartner Revenue Management
31456482,Hotel Pinija
31459076,Hotel Poeta Jorge Manrique
20410902,Hotel Quinta do Lago & Ria Park Hotels
31459507,Hotel Relais Hermitage
31455455,Hotel Resilient
31407260,HotelRunner
31460090,Hualing international special economic Zone
31459693,Hotel San Bada Resort & Spa
31433665,Hotel San Lorenzo
31460025,M.A.E.R. Srl / Hotel Sant'Angelo Palace
31366140,Hotel Shambala
31462443,Wellness Ceylon by Hotels Hippo.com (Pvt) Ltd
31461466,Hotel Sky
31459995,Hotels Maitai - Intercontinental - The Brando
31389049,HotelSpider
31426563,Hotels recommended by Switzerland Tourism
31456925,Hotel Tres Reyes San Sebastián
31242751,Hotel Villa Giulia
31460798,Hotel Villa Soligo
31459812,Hotel Vivid Blue Serenity Resort
31464518,Hotel vor9
31461080,HO TRAM BEACH BOUTIQUE RESORT & SPA
31456927,HOTUSA GROUPS
31462765,Houes of Travel  LLC
31361974,House of Travels & Tourism (Pvt) Ltd.
31459695,"Costa Rica, Hover Tours"
31299685,HQ plus GmbH
31409491,HRS Hospitality and Retail Systems GmbH
31462977,Hs Car Rent And Tour
31022566,HSMA Deutschland e.V.
31463601,HTI Conferences and Seminars Organizing Co
31136055,HTP Ulcinjska Rivijera
31424730,"Huangshan Tourism Development Co., Ltd."
31459078,Huelva Tourism Board
31461436,Hugo's Hotels
31072618,Hullu Poro - Elves Village
31461038,HUNG ANH TRAVEL (HA TRAVEL)
31465010,Hungarian Fashion and Design Agency
31453771,Hungary
31434968,Hunza Adventure Leaders
31464875,South SInai Travel
31362068,Hurtigruten GmbH
31462134,Husaak Adventures
31457917,Hvammsvík Hot Springs
31277706,Hwaidak Hotels
31455742,HWR Berlin
10188865,Hyatt Hotels Bali
31458012,Hyatt Hotels in Dubai
31460850,HYATT Hotels SA
31348203,Hyatt Place Taghazout
20434948,Hyatt Regency Belgrade
31413273,Hyatt Regency Hua Hin and THE BARAI & Andaz Pattaya Jomtien Beach
31460675,Hyatt Regency Phnom Penh
31458015,"Hyde Hotel Dubai, Business Bay"
31457371,I.D. Riva Tours - Your Croatia Travel Sp
31298209,IATA
31430803,iBanFirst
31459080,Iberostar
31102332,Iberostar Hotels & Resorts
31462310,Iberostar Hotels & Resorts Marokko
31463754,Iberostar Hotels & Resorts
31459131,Iberostar Selection Miraflores
31457630,ibis Singapore on Bencoolen
20153774,Ayuntamiento de Ibiza
31461555,Ibiza
31230569,Ibiza Fremdenverkehrsamt
31460586,Visit Iceland
31402449,Icelandair
31460756,Iceland Hotel Collection By Berjaya
31456198,Icelandia
31321005,Iceland Travel
31453692,ICEX Spain Trade & Investment
31390842,ICS Travel Group
31461366,IC WORLD di IC World Sas di Irene Ciccar
31234259,IDeaS Revenue Solutions
31232931,Idea Spa Travel Sp. z o.o.
20432193,Ideia Tours
31463668,IDMS Tours Private Limited
31457448,IDnow
31430547,IDS Bulgaria
31457146,OWADAN TOURISM
31147459,IGLTA - International LGBTQ+ Travel Association
31137333,Ignas Tour SpA
31053166,Iguassu Falls
31458509,IHG Dubai Festival City Hotels
31462131,IHG Hotels & Resorts
31463524,IHG Hotels & Resorts
31461695,Ikos Porto Petro
31461269,Ikuka Safari Camp
31461804,Ikusnahi Tours DMC in the Basque Country
31458916,IL DOGE DI VENEZIA SRL
10274496,Insel La Réunion Tourismusausschuss
31365748,Ilha Verde Rent a Car
31413434,Ilirija Resort
31464482,ILISTUR
31435810,Illerhaus Marketing
31464435,illycaffè S.p.A.
31231457,ILOHA Seaview Hotel
31463463,ILS Tours
31460703,ILS Tours Chile
31459700,Imagenes Tropicales DMC -Travel Agency
31462980,Imagine  Tours Tours & Travel
31432814,Imereti Destination Management Organization
31197546,Imonti Tours
31460151,IMPRESSION Georgia
31137714,Impression Tourism Services (India) Pvt. Ltd.
31459082,IMTUR
31430745,Inara Travel
31458868,INBOUND PERÚ by Nexos
20145348,Incema Travel Ltd.
31427080,incert eTourismus (Halle 7.1c Stand 107)
31459620,Incoming Bergamo & Italy
31426020,Incoming-Europe Adriatic
31256269,Incoming Italia
20298420,"Incredible India, Ministry of Tourism, Government of India"
31459830,Indian Chakraa Tours
31301937,Indian Railway Catering & Tourism Corporation Ltd
31460706,Indian Valley Explorers
31171911,"Indigo Dmc Group, S.L."
31221483,Indo Asia Tours
31183153,Indochina Sails Ha Long Bay
31431860,INDOCHINA TRAVELLAND
31462179,Indochina Travels
31203080,Indonesia Ministry of Tourism and Creative Economy
31456428,Infarsight Ideation Inc.
31463329,"Infinite Tours, Oman"
31455433,Influence Society
31279049,Infologic Ltd.
31464717,Infopoint Mandello del Lario
31456133,Infor
31434664,Informatika Fortuno d.o.o.
31461139,"""Info-Service Company"" LLC"
31102872,INFOX GmbH & Co. Informationslogistik KG
31136121,Ingolstadt Village
31456588,Inholland / ENSUT
31460423,Inis Venture Pvt. Ltd.
31459133,Inka & Amazonian Tours
31461200,Inkalandtours
31260744,Visit Innherred
31459916,Innosar Holiday Sdn. Bhd.
31363443,Innovart Argentina and Chile DMC
31458222,Innsbrucker Nordkettenbahnen
31459135,INNSiDE by Melia Lima Miraflores
31281913,INOVA Hospitality Management
31459618,In Puglia service
31456434,Insight Australia Travel / Australian Geographic Travel
31403229,InSky Solutions d.o.o.
31456929,INSPIRIENCE Sustainable Travel
31463884,"INSTITUTO DO TURISMO DE CABO VERDE, I.P."
31465478,Instituto do Turismo de Cabo Verde
31465498,Instituto do Turismo de Cabo Verde
31465499,Instituto do Turismo de Cabo Verde
31465085,interCaribbean Airways
31321437,IntercityHotel
31458313,InterContinental Pattaya Resort
31461494,"IHG Hotels and Resorts - Cairo, Egypt"
20433470,Intercontinental Hotel Abu Dhabi
5533131,InterContinental Muscat
31463054,InterContinental Doha Beach & Spa
31464349,InterContinental Baku
20194060,InterContinental Bali Resort
31168342,Intercontinental Grand Stanford Hotel
31458166,InterContinental Malta
31143283,InterContinental Mauritius Resort
31461483,InterContinental Ras Al KhaimahMina Al Arab Resort and Spa
31238114,InteRES GmbH
31350039,Interferie S.A.
20306398,Interlaken Tourismus
31461272,International Spice Collection
31464716,International tourist company Complete Service
31010050,International Tours and Travel
31458710,International Travel Partners
31462378,International Travel Agency
31464987,Intersight Tours and Travels
5521469,Intertours Nepal Pvt.  Ltd
31242398,Intore Expeditions and Business Tours
31100389,Intour Maldives Pvt Ltd
31460864,Intour Polska
31457349,intours albania
31453960,Intrepid DMC
31456931,Introducing Castellon
31318209,intuitive Ltd
31425666,Invisa Hoteles
31277107,Involatus Carrier Consulting GmbH
31412893,Ionian Travel Tour Operator |  Masseria Relais Santa Teresa
31456140,IPD - Import Promotion Desk
31275964,Al-Rafidain Company for travel and tourism
31458755,Irish Ferries Ireland
31458835,Irish National Stud & Gardens
31225007,Irland Information - Tourism Ireland
31461167,IRoomsBD
31461170,Isamoti Tourism
31461789,ISCRA TOUR OPERATOR FOR ITALY & EUROPE
31406786,Ishin Hotels Group
31458017,Ishraq Hospitality
20176319,Isibindi Africa Lodges
31433034,Isimila Tanzania Adventures
31380449,ISITALIA - Italia Incoming International
31463927,ISKCON Govardhan Ecovillage
31460495,Island Adventures Private Limited
31464655,Island Aviation Services Limited
31464095,Island Buzz
31100255,Island Continent Tours Madagascar
20153709,Island Hopper Vacations Ltd. Samoa
5526827,Island Hopper Vacations Ltd Cook Islands
31456323,Island ProTravel
31457919,Islandshotel
31463084,Ismail Çoban
31067640,ISO Travel Solutions GmbH
842914,Israel  Ministry of Tourism
20175320,Isram Israel
20430464,Isrotel
31462863,Issam Tours and Safaris Ltd
31457782,Istanbul Convention & Visitors Bureau
31461775,ITA AIRWAYS
20121424,Italcamel S.p.a
31411608,Italiaplus Travel & Events GmbH
31460941,ITALYPASS TOURS
31465347,ITAPARICA TOUR OPERATOR
31458652,ITAW Travel & Tours
31413208,ITB Asia
au0018,ITB Berlin
31464520,ITB Berlin News - Cleverdis
31367344,ITB China
31413212,ITB India
31435451,ITB Travel Box
31365629,ITC SheTrades Mauritius
20154003,Itermar Tour Operator
31463908,ITINERA EXPERIENCE - INCOMING ITALY
31278006,ITO Tours
31464708,Itour LLP
31342400,"Viajes Libratur, S.L."
31051585,ITT GmbH
31261233,Inspirations Travel & Tours
31171643,Izfas A.S.
31324393,IZMIR CHAMBER OF COMMERCE
31464623,Izmir Foundation
31464612,IZMIR IZCESA TOURISM
31464755,Izmir Marriott
31464625,Izmir Metropolitan Municipality Tourism Department
31463481,Jacob Chain Hotels
31456215,Jade Hochschule Wilhelmshaven/Oldenburg/Elsfleth
31405270,Jadran Hoteli
31459084,Jaen Tourism Board
20127017,Jamaica Inn
31453972,Jamaica Tourist Board
31328078,JA Manafaru
20306282,Jambiani Villas
31278069,Jambo Tours
31281603,Jammu and Kashmir Tourism Development Corporation (JKTDC)
31463940,Jamrock Tours
20127166,JAN-POL Incoming Tour Operator
31433385,Japan Council for Promotion of Sake Brewery Tourism
31383121,Japan National Tourism Organization
31458020,JA Resorts & Hotels
31464960,Jaunt México
31457800,Jawlah
31461929,Jeddah Historic District Program - Al Ba
31457872,Jenman Safaris/Hideaways Africa
31458068,JEOLLABUK-DO & JEONJU CITY
31362197,Jerusalem Development Authority
10124583,Jerusalem Hotel Association
31463312,Jet Travel DMC
20127605,Jetwing Hotels Ltd.
31460329,Jetwing Travels Private Limited
31170275,Jewel Safaris Uganda
31324044,JF Tours Innovation GmbH
31461564,Jiangsu Tourism Promotion Center Europe
31197334,Jin Jiang International
31411634,J0&JOE
31463948,Centro Internacional de Conferencias Joaquim Chissano
31278384,Johannesburg Tourism Company
31462166,Johannesstift Diakonie International Healthcare
31458757,John Callely  International
31436151,Jometien Palm Beach Hotel & Resort
31392236,Jona Travel DMC
31456601,"Jonker Travel, Hop on Hop off Holland"
31234918,Jonview
31428323,Joods Cultureel Kwartier
31463431,Nawafir Tours Jordan - Lebanon and Syria
31260192,Jordan Experience Tours
31463533,Jordan Heritage Revival Company
20168836,Jordan Tourism Board
31260197,Jordan Tours & Travel
31348255,Jordan Valley Regional Council
31460377,journaway GmbH
31456103,Journey Beyond
31463977,Latin Trails
31169044,Journeys Across Canada
31167555,Journeyscapes (Pvt) Ltd.
31465356,JOURNEYS DMC BRAZIL
20126315,JPM Guides
31460119,Adjara Tour JSC
31070581,JTB Global Marketing & Travel Inc.
31458461,Jubiläumsbüro Caspar David Friedrich
31456167,JUCY Group
31464344,Ministerio de Cultura y Turismo de Jujuy
31164487,Le Juliette Dodu
31460604,JULISCHE ALPEN
31138333,Jungfraubahnen Management AG
31138332,Jungfrau Region Tourismus
31458886,Jungle Dwellers
31388753,Juniper Travel Technology
31456060,Visit Jurmala
31464710,JUSTSICILY
31434956,Just Travel
5527691,Juulchin LLC
31460577,Juulchin World Tours LLC
31462816,JW Marriott Maldives Resort & Spa
31302250,JW Marriott Marquis Hotel Dubai
31463056,JW Marriott Marquis City Centre Doha
31459526,JW Marriott Mauritius Resort The Westin Turtle Bay Resort & Spa
31459344,Lakeland Finland - Visit Jyväskylä Region
31463284,K.Badouvas A.E.
31458605,Kaani Grand Seaview
31458608,Kaani Palm Beach
31460470,kabiza wilderness safaris limited
31071267,Kaimoo Resorts & Hotels
31435468,Kairali-The Ayurvedic Healing Village
31461506,KaiSol Romance Resort Sahl Hasheesh
31410398,KAJ Hotel Networks
31423523,Kalemi B2B Online Booking System
20411336,Kallpa Tour Operator
31460207,KA Group
31460035,Kamelya Collection Exclusive Hotels
20175047,Kamino Tours DMC
31166315,Kamstra Travel
31344197,Kandima Maldives
20430899,Kanika Hotels & Resorts
31277533,Kantabrien - Grünes Spanien
31464693,Kan Tengri Expeditions
31457038,Kappa Senses Ubud
31465284,KARAKORUM ADVENTURES
31343995,Visit Karelia Oy
31138691,Karen Blixen Group
31423809,Karhoo
31433046,Karibu Camps & Lodges Ltd.
20431565,Kariega Game Reserve
31459818,Karisma Hotels Adriatic Montenegro
20398051,Karisma Hotels & Resorts
31171906,Karisma Incoming Groups & Incentives
31012049,Karma House Travel & Tourism - DMC
31135479,Karnataka Tourism Department
31070011,Kärnten Werbung Marketing & Innovationsmanagement GmbH
20429758,Karpaten Turism SRL
31463657,Karriere-Campus & Gastronomie GmbH
31464427,KARS International Consalting Expertise ICE
31463553,Kash Venture Travels Pvt. Ltd.
31278945,"Kassel Airport, Flughafen GmbH Kassel"
31233550,Kassel Marketing GmbH
31465527,Kassumay Tours
31422715,Catalan Tourist Board
31348533,Kata Palm Group - Maikhao Palm
31442854,Katarina Line cruises & tours
31009214,Katla DMI ehf.
31456823,Kyrgyz Association of Tour Operators
31387717,Kazakh Tourism National Company JSC
31410012,Visit KC
31235748,Keahotels
31461277,Kearsley Tanzania Ltd
31327737,Keemala
31387281,Kelana DMC
31388558,Kempinski Hotel Muscat
31465004,KEMPINSKI HOTEL CANCUN
31364214,Kempinski Hotel Ishtar Dead Sea Jordan
31461511,Kempinski Nile Hotel
31165455,Kempinski Palace Portoroz
31364183,Kempinski Seychelles Resort
31458895,Kenia Tours and Safaris
31459761,Kennedy Travel
20306528,Kenya Airports Authority
20177907,Kenya Tourist Board
31349541,Kenyatta international Convection Centre
31368883,Kenya Utalii College
20271546,Kenya Wildlife Service
20127258,Kenzi Hotels Group
31462215,Ker & Downey Botswana
3000564,Kerala Tourism
31367184,Keralavoyages India Pvt Ltd
31242459,Keshet Journeys
31045879,KETZALTOUR TOUR OPERATOR & DMC
20304991,Keukenhof
31443528,Key&Card AG
31342364,Florida Keys & Key West
31458737,GRUPO HOTUSA
31010528,"Khaolak Emerald Resort Co.,LTD"
31462298,"Khaolak Inter co.,Ltd"
31044188,Khaolak Laguna Resort
31460382,Khimji Tourism Dubai Lufthansa City Center
31126110,Khiri Travel
31039462,Khwai Expeditions Camp
31459974,Kia Ora SAS
31461278,Kiboko Lodge
20306715,Kibran Tours - Ethiopia
31390669,Kihaa Maldives
31234798,Kilidove Tours and Safaris Ltd.
31347209,Kilifair Promotion Co. Ltd
31458816,Connemara Adventure Tours
31458074,"Kim's M&T Co., Ltd."
31456439,Kimberley Wild Expeditions
31456545,Kimkim Inc.
31461084,VICHITOURS ( a brand of Kim Lien Travel)
31463491,Kinda Travel
31456606,Kinderdijk UNESCO World Heritage
31433326,Kingfisher Journeys
31462632,King Power Mahanakhon
31458617,Kiosk Embedded Systems GmbH
31432009,Kiran Nadar Museum of Art
31460092,Kirman Belazur Resort & Spa
31460076,Kirman Hotels
31464759,KITO&CO LLC
31465311,Kiubo Colombia
31462867,Kiwengwa Beach Resort (KIWI)
31410779,Interislander (KiwiRail)
31464783,KJ-Experience
31457119,KKday (Well C Travel Limited)
31458758,Kleemann Tours
31221698,Kleintours S.L.
31459549,Klik Moris Destination Ltd
31204378,Klimahaus Betriebsges. mbH
31459622,KLIMA HOTEL MILANO
31460568,Klühspies Reisen GmbH & Co. KG
31460805,KMSKA Museum für Schöne Künste Antwerpen
31460711,KMS Travel Chile
20026793,Koblenz-Touristik GmbH
31459200,Kochwelt Mirko Reeh GmbH
31460958,Koedia
20127603,Koggala Beach Hotel (Pvt) Ltd
31463777,Kohinoor Continental
31462633,Koh Kood Paradise Beach Resort
31146330,Tourism Association of Koh Samui
31459347,Visit Kokkola
20431094,Köln-Düsseldorfer Deutsche Rheinschiffahrt GmbH (KD German Rhine Line)
31166946,KölnTourismus GmbH
31459802,Kolosi Lodge Guest House
31407056,KOLUMBA Kunstmuseum des Erzbistums Köln
20433843,Komaneka Resorts
31442493,Kompas d.o.o.
31463262,Kompas
31460607,KOMPAS DMC
